EEG_Path,Name,Type,Subject,Label
eeg_images/train/2_1_185.png,2_1_185.png,train,2,1
eeg_images/train/2_1_186.png,2_1_186.png,train,2,1
eeg_images/train/2_1_187.png,2_1_187.png,train,2,1
eeg_images/train/2_1_188.png,2_1_188.png,train,2,1
eeg_images/train/2_0_189.png,2_0_189.png,train,2,0
eeg_images/train/2_1_190.png,2_1_190.png,train,2,1
eeg_images/train/2_1_191.png,2_1_191.png,train,2,1
eeg_images/train/2_0_192.png,2_0_192.png,train,2,0
eeg_images/train/2_1_193.png,2_1_193.png,train,2,1
eeg_images/train/2_0_194.png,2_0_194.png,train,2,0
eeg_images/train/2_0_195.png,2_0_195.png,train,2,0
eeg_images/train/2_1_196.png,2_1_196.png,train,2,1
eeg_images/train/2_0_197.png,2_0_197.png,train,2,0
eeg_images/train/2_1_198.png,2_1_198.png,train,2,1
eeg_images/train/2_0_199.png,2_0_199.png,train,2,0
eeg_images/train/2_0_200.png,2_0_200.png,train,2,0
eeg_images/train/2_1_201.png,2_1_201.png,train,2,1
eeg_images/train/2_1_202.png,2_1_202.png,train,2,1
eeg_images/train/2_1_203.png,2_1_203.png,train,2,1
eeg_images/train/2_1_204.png,2_1_204.png,train,2,1
eeg_images/train/2_1_205.png,2_1_205.png,train,2,1
eeg_images/train/2_1_206.png,2_1_206.png,train,2,1
eeg_images/train/2_0_207.png,2_0_207.png,train,2,0
eeg_images/train/2_0_208.png,2_0_208.png,train,2,0
eeg_images/train/2_1_209.png,2_1_209.png,train,2,1
eeg_images/train/2_0_210.png,2_0_210.png,train,2,0
eeg_images/train/2_0_211.png,2_0_211.png,train,2,0
eeg_images/train/2_1_212.png,2_1_212.png,train,2,1
eeg_images/train/2_0_213.png,2_0_213.png,train,2,0
eeg_images/train/2_0_214.png,2_0_214.png,train,2,0
eeg_images/train/2_0_215.png,2_0_215.png,train,2,0
eeg_images/train/2_1_216.png,2_1_216.png,train,2,1
eeg_images/train/2_0_217.png,2_0_217.png,train,2,0
eeg_images/train/2_0_218.png,2_0_218.png,train,2,0
eeg_images/train/2_1_219.png,2_1_219.png,train,2,1
eeg_images/train/2_1_220.png,2_1_220.png,train,2,1
eeg_images/train/2_1_221.png,2_1_221.png,train,2,1
eeg_images/train/2_0_222.png,2_0_222.png,train,2,0
eeg_images/train/2_0_223.png,2_0_223.png,train,2,0
eeg_images/train/2_0_224.png,2_0_224.png,train,2,0
eeg_images/train/2_0_225.png,2_0_225.png,train,2,0
eeg_images/train/2_1_226.png,2_1_226.png,train,2,1
eeg_images/train/2_1_227.png,2_1_227.png,train,2,1
eeg_images/train/2_0_228.png,2_0_228.png,train,2,0
eeg_images/train/2_0_229.png,2_0_229.png,train,2,0
eeg_images/train/2_1_230.png,2_1_230.png,train,2,1
eeg_images/train/2_0_231.png,2_0_231.png,train,2,0
eeg_images/train/2_1_232.png,2_1_232.png,train,2,1
eeg_images/train/2_0_233.png,2_0_233.png,train,2,0
eeg_images/train/2_0_234.png,2_0_234.png,train,2,0
eeg_images/train/2_0_235.png,2_0_235.png,train,2,0
eeg_images/train/2_1_236.png,2_1_236.png,train,2,1
eeg_images/train/2_1_237.png,2_1_237.png,train,2,1
eeg_images/train/2_1_238.png,2_1_238.png,train,2,1
eeg_images/train/2_1_239.png,2_1_239.png,train,2,1
eeg_images/train/2_1_240.png,2_1_240.png,train,2,1
eeg_images/train/2_0_241.png,2_0_241.png,train,2,0
eeg_images/train/2_0_242.png,2_0_242.png,train,2,0
eeg_images/train/2_1_243.png,2_1_243.png,train,2,1
eeg_images/train/2_0_244.png,2_0_244.png,train,2,0
eeg_images/train/2_0_245.png,2_0_245.png,train,2,0
eeg_images/train/2_0_246.png,2_0_246.png,train,2,0
eeg_images/train/2_1_247.png,2_1_247.png,train,2,1
eeg_images/train/2_0_248.png,2_0_248.png,train,2,0
eeg_images/train/2_0_249.png,2_0_249.png,train,2,0
eeg_images/train/2_1_250.png,2_1_250.png,train,2,1
eeg_images/train/2_1_251.png,2_1_251.png,train,2,1
eeg_images/train/2_1_252.png,2_1_252.png,train,2,1
eeg_images/train/2_0_253.png,2_0_253.png,train,2,0
eeg_images/train/2_1_254.png,2_1_254.png,train,2,1
eeg_images/train/2_1_255.png,2_1_255.png,train,2,1
eeg_images/train/2_1_256.png,2_1_256.png,train,2,1
eeg_images/train/2_0_257.png,2_0_257.png,train,2,0
eeg_images/train/2_1_258.png,2_1_258.png,train,2,1
eeg_images/train/2_0_259.png,2_0_259.png,train,2,0
eeg_images/train/2_1_260.png,2_1_260.png,train,2,1
eeg_images/train/2_0_261.png,2_0_261.png,train,2,0
eeg_images/train/2_1_262.png,2_1_262.png,train,2,1
eeg_images/train/2_1_263.png,2_1_263.png,train,2,1
eeg_images/train/2_1_264.png,2_1_264.png,train,2,1
eeg_images/train/2_0_265.png,2_0_265.png,train,2,0
eeg_images/train/2_0_266.png,2_0_266.png,train,2,0
eeg_images/train/2_0_267.png,2_0_267.png,train,2,0
eeg_images/train/2_0_268.png,2_0_268.png,train,2,0
eeg_images/train/2_0_269.png,2_0_269.png,train,2,0
eeg_images/train/2_1_270.png,2_1_270.png,train,2,1
eeg_images/train/2_1_271.png,2_1_271.png,train,2,1
eeg_images/train/2_1_272.png,2_1_272.png,train,2,1
eeg_images/train/2_0_273.png,2_0_273.png,train,2,0
eeg_images/train/2_0_274.png,2_0_274.png,train,2,0
eeg_images/train/2_1_275.png,2_1_275.png,train,2,1
eeg_images/train/2_1_276.png,2_1_276.png,train,2,1
eeg_images/train/2_0_277.png,2_0_277.png,train,2,0
eeg_images/train/2_0_278.png,2_0_278.png,train,2,0
eeg_images/train/2_1_279.png,2_1_279.png,train,2,1
eeg_images/train/2_1_280.png,2_1_280.png,train,2,1
eeg_images/train/2_1_281.png,2_1_281.png,train,2,1
eeg_images/train/2_1_282.png,2_1_282.png,train,2,1
eeg_images/train/2_0_283.png,2_0_283.png,train,2,0
eeg_images/train/2_1_284.png,2_1_284.png,train,2,1
eeg_images/train/2_0_285.png,2_0_285.png,train,2,0
eeg_images/train/2_0_286.png,2_0_286.png,train,2,0
eeg_images/train/2_1_287.png,2_1_287.png,train,2,1
eeg_images/train/2_1_288.png,2_1_288.png,train,2,1
eeg_images/train/2_0_289.png,2_0_289.png,train,2,0
eeg_images/train/2_0_290.png,2_0_290.png,train,2,0
eeg_images/train/2_0_291.png,2_0_291.png,train,2,0
eeg_images/train/2_0_292.png,2_0_292.png,train,2,0
eeg_images/train/2_0_293.png,2_0_293.png,train,2,0
eeg_images/train/2_0_294.png,2_0_294.png,train,2,0
eeg_images/train/2_0_295.png,2_0_295.png,train,2,0
eeg_images/train/2_1_296.png,2_1_296.png,train,2,1
eeg_images/train/2_1_297.png,2_1_297.png,train,2,1
eeg_images/train/2_1_298.png,2_1_298.png,train,2,1
eeg_images/train/2_1_299.png,2_1_299.png,train,2,1
eeg_images/train/2_1_300.png,2_1_300.png,train,2,1
eeg_images/train/2_0_301.png,2_0_301.png,train,2,0
eeg_images/train/2_0_302.png,2_0_302.png,train,2,0
eeg_images/train/2_1_303.png,2_1_303.png,train,2,1
eeg_images/train/2_0_304.png,2_0_304.png,train,2,0
eeg_images/train/2_0_305.png,2_0_305.png,train,2,0
eeg_images/train/2_1_306.png,2_1_306.png,train,2,1
eeg_images/train/2_0_307.png,2_0_307.png,train,2,0
eeg_images/train/2_0_308.png,2_0_308.png,train,2,0
eeg_images/train/2_0_309.png,2_0_309.png,train,2,0
eeg_images/train/2_0_310.png,2_0_310.png,train,2,0
eeg_images/train/2_1_311.png,2_1_311.png,train,2,1
eeg_images/train/2_1_312.png,2_1_312.png,train,2,1
eeg_images/train/2_1_313.png,2_1_313.png,train,2,1
eeg_images/train/2_1_314.png,2_1_314.png,train,2,1
eeg_images/train/2_1_315.png,2_1_315.png,train,2,1
eeg_images/train/2_0_316.png,2_0_316.png,train,2,0
eeg_images/train/2_1_317.png,2_1_317.png,train,2,1
eeg_images/train/2_1_318.png,2_1_318.png,train,2,1
eeg_images/train/2_0_319.png,2_0_319.png,train,2,0
eeg_images/test/2_0_320.png,2_0_320.png,test,2,0
eeg_images/test/2_0_321.png,2_0_321.png,test,2,0
eeg_images/test/2_0_322.png,2_0_322.png,test,2,0
eeg_images/test/2_0_323.png,2_0_323.png,test,2,0
eeg_images/test/2_0_324.png,2_0_324.png,test,2,0
eeg_images/test/2_0_325.png,2_0_325.png,test,2,0
eeg_images/test/2_1_326.png,2_1_326.png,test,2,1
eeg_images/test/2_0_327.png,2_0_327.png,test,2,0
eeg_images/test/2_1_328.png,2_1_328.png,test,2,1
eeg_images/test/2_0_329.png,2_0_329.png,test,2,0
eeg_images/test/2_1_330.png,2_1_330.png,test,2,1
eeg_images/test/2_1_331.png,2_1_331.png,test,2,1
eeg_images/test/2_0_332.png,2_0_332.png,test,2,0
eeg_images/test/2_0_333.png,2_0_333.png,test,2,0
eeg_images/test/2_1_334.png,2_1_334.png,test,2,1
eeg_images/test/2_1_335.png,2_1_335.png,test,2,1
eeg_images/test/2_1_336.png,2_1_336.png,test,2,1
eeg_images/test/2_1_337.png,2_1_337.png,test,2,1
eeg_images/test/2_0_338.png,2_0_338.png,test,2,0
eeg_images/test/2_0_339.png,2_0_339.png,test,2,0
eeg_images/test/2_0_340.png,2_0_340.png,test,2,0
eeg_images/test/2_0_341.png,2_0_341.png,test,2,0
eeg_images/test/2_1_342.png,2_1_342.png,test,2,1
eeg_images/test/2_0_343.png,2_0_343.png,test,2,0
eeg_images/test/2_0_344.png,2_0_344.png,test,2,0
eeg_images/test/2_1_345.png,2_1_345.png,test,2,1
eeg_images/test/2_1_346.png,2_1_346.png,test,2,1
eeg_images/test/2_0_347.png,2_0_347.png,test,2,0
eeg_images/test/2_0_348.png,2_0_348.png,test,2,0
eeg_images/test/2_1_349.png,2_1_349.png,test,2,1
eeg_images/test/2_1_350.png,2_1_350.png,test,2,1
eeg_images/test/2_1_351.png,2_1_351.png,test,2,1
eeg_images/test/2_1_352.png,2_1_352.png,test,2,1
eeg_images/test/2_1_353.png,2_1_353.png,test,2,1
eeg_images/test/2_1_354.png,2_1_354.png,test,2,1
eeg_images/test/2_1_355.png,2_1_355.png,test,2,1
eeg_images/test/2_0_356.png,2_0_356.png,test,2,0
eeg_images/test/2_1_357.png,2_1_357.png,test,2,1
eeg_images/test/2_1_358.png,2_1_358.png,test,2,1
eeg_images/test/2_0_359.png,2_0_359.png,test,2,0
eeg_images/test/2_1_360.png,2_1_360.png,test,2,1
eeg_images/test/2_0_361.png,2_0_361.png,test,2,0
eeg_images/test/2_1_362.png,2_1_362.png,test,2,1
eeg_images/test/2_1_363.png,2_1_363.png,test,2,1
eeg_images/test/2_0_364.png,2_0_364.png,test,2,0
eeg_images/test/2_1_365.png,2_1_365.png,test,2,1
eeg_images/test/2_0_366.png,2_0_366.png,test,2,0
eeg_images/test/2_1_367.png,2_1_367.png,test,2,1
eeg_images/test/2_1_368.png,2_1_368.png,test,2,1
eeg_images/test/2_1_369.png,2_1_369.png,test,2,1
eeg_images/test/2_0_370.png,2_0_370.png,test,2,0
eeg_images/test/2_1_371.png,2_1_371.png,test,2,1
eeg_images/test/2_0_372.png,2_0_372.png,test,2,0
eeg_images/test/2_0_373.png,2_0_373.png,test,2,0
eeg_images/test/2_0_374.png,2_0_374.png,test,2,0
eeg_images/test/2_1_375.png,2_1_375.png,test,2,1
eeg_images/test/2_0_376.png,2_0_376.png,test,2,0
eeg_images/test/2_0_377.png,2_0_377.png,test,2,0
eeg_images/test/2_0_378.png,2_0_378.png,test,2,0
eeg_images/test/2_0_379.png,2_0_379.png,test,2,0
eeg_images/test/2_1_380.png,2_1_380.png,test,2,1
eeg_images/test/2_1_381.png,2_1_381.png,test,2,1
eeg_images/test/2_1_382.png,2_1_382.png,test,2,1
eeg_images/test/2_0_383.png,2_0_383.png,test,2,0
eeg_images/test/2_0_384.png,2_0_384.png,test,2,0
eeg_images/test/2_0_385.png,2_0_385.png,test,2,0
eeg_images/test/2_1_386.png,2_1_386.png,test,2,1
eeg_images/test/2_0_387.png,2_0_387.png,test,2,0
eeg_images/test/2_1_388.png,2_1_388.png,test,2,1
eeg_images/test/2_1_389.png,2_1_389.png,test,2,1
eeg_images/test/2_1_390.png,2_1_390.png,test,2,1
eeg_images/test/2_1_391.png,2_1_391.png,test,2,1
eeg_images/test/2_0_392.png,2_0_392.png,test,2,0
eeg_images/test/2_1_393.png,2_1_393.png,test,2,1
eeg_images/test/2_0_394.png,2_0_394.png,test,2,0
eeg_images/test/2_0_395.png,2_0_395.png,test,2,0
eeg_images/test/2_1_396.png,2_1_396.png,test,2,1
eeg_images/test/2_1_397.png,2_1_397.png,test,2,1
eeg_images/test/2_0_398.png,2_0_398.png,test,2,0
eeg_images/test/2_0_399.png,2_0_399.png,test,2,0
eeg_images/train/3_0_0.png,3_0_0.png,train,3,0
eeg_images/train/3_1_1.png,3_1_1.png,train,3,1
eeg_images/train/3_0_2.png,3_0_2.png,train,3,0
eeg_images/train/3_1_3.png,3_1_3.png,train,3,1
eeg_images/train/3_1_4.png,3_1_4.png,train,3,1
eeg_images/train/3_0_5.png,3_0_5.png,train,3,0
eeg_images/train/3_0_6.png,3_0_6.png,train,3,0
eeg_images/train/3_1_7.png,3_1_7.png,train,3,1
eeg_images/train/3_0_8.png,3_0_8.png,train,3,0
eeg_images/train/3_1_9.png,3_1_9.png,train,3,1
eeg_images/train/3_0_10.png,3_0_10.png,train,3,0
eeg_images/train/3_0_11.png,3_0_11.png,train,3,0
eeg_images/train/3_0_12.png,3_0_12.png,train,3,0
eeg_images/train/3_1_13.png,3_1_13.png,train,3,1
eeg_images/train/3_1_14.png,3_1_14.png,train,3,1
eeg_images/train/3_0_15.png,3_0_15.png,train,3,0
eeg_images/train/3_1_16.png,3_1_16.png,train,3,1
eeg_images/train/3_0_17.png,3_0_17.png,train,3,0
eeg_images/train/3_1_18.png,3_1_18.png,train,3,1
eeg_images/train/3_1_19.png,3_1_19.png,train,3,1
eeg_images/train/3_1_20.png,3_1_20.png,train,3,1
eeg_images/train/3_1_21.png,3_1_21.png,train,3,1
eeg_images/train/3_0_22.png,3_0_22.png,train,3,0
eeg_images/train/3_1_23.png,3_1_23.png,train,3,1
eeg_images/train/3_1_24.png,3_1_24.png,train,3,1
eeg_images/train/3_1_25.png,3_1_25.png,train,3,1
eeg_images/train/3_0_26.png,3_0_26.png,train,3,0
eeg_images/train/3_1_27.png,3_1_27.png,train,3,1
eeg_images/train/3_1_28.png,3_1_28.png,train,3,1
eeg_images/train/3_1_29.png,3_1_29.png,train,3,1
eeg_images/train/3_0_30.png,3_0_30.png,train,3,0
eeg_images/train/3_0_31.png,3_0_31.png,train,3,0
eeg_images/train/3_0_32.png,3_0_32.png,train,3,0
eeg_images/train/3_0_33.png,3_0_33.png,train,3,0
eeg_images/train/3_0_34.png,3_0_34.png,train,3,0
eeg_images/train/3_0_35.png,3_0_35.png,train,3,0
eeg_images/train/3_1_36.png,3_1_36.png,train,3,1
eeg_images/train/3_0_37.png,3_0_37.png,train,3,0
eeg_images/train/3_0_38.png,3_0_38.png,train,3,0
eeg_images/train/3_1_39.png,3_1_39.png,train,3,1
eeg_images/train/3_0_40.png,3_0_40.png,train,3,0
eeg_images/train/3_1_41.png,3_1_41.png,train,3,1
eeg_images/train/3_1_42.png,3_1_42.png,train,3,1
eeg_images/train/3_0_43.png,3_0_43.png,train,3,0
eeg_images/train/3_0_44.png,3_0_44.png,train,3,0
eeg_images/train/3_0_45.png,3_0_45.png,train,3,0
eeg_images/train/3_0_46.png,3_0_46.png,train,3,0
eeg_images/train/3_0_47.png,3_0_47.png,train,3,0
eeg_images/train/3_0_48.png,3_0_48.png,train,3,0
eeg_images/train/3_0_49.png,3_0_49.png,train,3,0
eeg_images/train/3_1_50.png,3_1_50.png,train,3,1
eeg_images/train/3_1_51.png,3_1_51.png,train,3,1
eeg_images/train/3_1_52.png,3_1_52.png,train,3,1
eeg_images/train/3_0_53.png,3_0_53.png,train,3,0
eeg_images/train/3_1_54.png,3_1_54.png,train,3,1
eeg_images/train/3_1_55.png,3_1_55.png,train,3,1
eeg_images/train/3_1_56.png,3_1_56.png,train,3,1
eeg_images/train/3_0_57.png,3_0_57.png,train,3,0
eeg_images/train/3_1_58.png,3_1_58.png,train,3,1
eeg_images/train/3_1_59.png,3_1_59.png,train,3,1
eeg_images/train/3_1_60.png,3_1_60.png,train,3,1
eeg_images/train/3_1_61.png,3_1_61.png,train,3,1
eeg_images/train/3_0_62.png,3_0_62.png,train,3,0
eeg_images/train/3_1_63.png,3_1_63.png,train,3,1
eeg_images/train/3_0_64.png,3_0_64.png,train,3,0
eeg_images/train/3_1_65.png,3_1_65.png,train,3,1
eeg_images/train/3_1_66.png,3_1_66.png,train,3,1
eeg_images/train/3_1_67.png,3_1_67.png,train,3,1
eeg_images/train/3_0_68.png,3_0_68.png,train,3,0
eeg_images/train/3_0_69.png,3_0_69.png,train,3,0
eeg_images/train/3_0_70.png,3_0_70.png,train,3,0
eeg_images/train/3_0_71.png,3_0_71.png,train,3,0
eeg_images/train/3_1_72.png,3_1_72.png,train,3,1
eeg_images/train/3_0_73.png,3_0_73.png,train,3,0
eeg_images/train/3_0_74.png,3_0_74.png,train,3,0
eeg_images/train/3_1_75.png,3_1_75.png,train,3,1
eeg_images/train/3_1_76.png,3_1_76.png,train,3,1
eeg_images/train/3_0_77.png,3_0_77.png,train,3,0
eeg_images/train/3_0_78.png,3_0_78.png,train,3,0
eeg_images/train/3_1_79.png,3_1_79.png,train,3,1
eeg_images/train/3_1_80.png,3_1_80.png,train,3,1
eeg_images/train/3_0_81.png,3_0_81.png,train,3,0
eeg_images/train/3_0_82.png,3_0_82.png,train,3,0
eeg_images/train/3_0_83.png,3_0_83.png,train,3,0
eeg_images/train/3_1_84.png,3_1_84.png,train,3,1
eeg_images/train/3_1_85.png,3_1_85.png,train,3,1
eeg_images/train/3_1_86.png,3_1_86.png,train,3,1
eeg_images/train/3_0_87.png,3_0_87.png,train,3,0
eeg_images/train/3_1_88.png,3_1_88.png,train,3,1
eeg_images/train/3_0_89.png,3_0_89.png,train,3,0
eeg_images/train/3_0_90.png,3_0_90.png,train,3,0
eeg_images/train/3_0_91.png,3_0_91.png,train,3,0
eeg_images/train/3_1_92.png,3_1_92.png,train,3,1
eeg_images/train/3_0_93.png,3_0_93.png,train,3,0
eeg_images/train/3_0_94.png,3_0_94.png,train,3,0
eeg_images/train/3_1_95.png,3_1_95.png,train,3,1
eeg_images/train/3_1_96.png,3_1_96.png,train,3,1
eeg_images/train/3_1_97.png,3_1_97.png,train,3,1
eeg_images/train/3_0_98.png,3_0_98.png,train,3,0
eeg_images/train/3_1_99.png,3_1_99.png,train,3,1
eeg_images/train/3_1_100.png,3_1_100.png,train,3,1
eeg_images/train/3_1_101.png,3_1_101.png,train,3,1
eeg_images/train/3_0_102.png,3_0_102.png,train,3,0
eeg_images/train/3_0_103.png,3_0_103.png,train,3,0
eeg_images/train/3_0_104.png,3_0_104.png,train,3,0
eeg_images/train/3_1_105.png,3_1_105.png,train,3,1
eeg_images/train/3_1_106.png,3_1_106.png,train,3,1
eeg_images/train/3_1_107.png,3_1_107.png,train,3,1
eeg_images/train/3_1_108.png,3_1_108.png,train,3,1
eeg_images/train/3_0_109.png,3_0_109.png,train,3,0
eeg_images/train/3_0_110.png,3_0_110.png,train,3,0
eeg_images/train/3_1_111.png,3_1_111.png,train,3,1
eeg_images/train/3_0_112.png,3_0_112.png,train,3,0
eeg_images/train/3_0_113.png,3_0_113.png,train,3,0
eeg_images/train/3_1_114.png,3_1_114.png,train,3,1
eeg_images/train/3_0_115.png,3_0_115.png,train,3,0
eeg_images/train/3_1_116.png,3_1_116.png,train,3,1
eeg_images/train/3_0_117.png,3_0_117.png,train,3,0
eeg_images/train/3_1_118.png,3_1_118.png,train,3,1
eeg_images/train/3_0_119.png,3_0_119.png,train,3,0
eeg_images/train/3_1_120.png,3_1_120.png,train,3,1
eeg_images/train/3_0_121.png,3_0_121.png,train,3,0
eeg_images/train/3_0_122.png,3_0_122.png,train,3,0
eeg_images/train/3_1_123.png,3_1_123.png,train,3,1
eeg_images/train/3_0_124.png,3_0_124.png,train,3,0
eeg_images/train/3_0_125.png,3_0_125.png,train,3,0
eeg_images/train/3_1_126.png,3_1_126.png,train,3,1
eeg_images/train/3_0_127.png,3_0_127.png,train,3,0
eeg_images/train/3_0_128.png,3_0_128.png,train,3,0
eeg_images/train/3_1_129.png,3_1_129.png,train,3,1
eeg_images/train/3_0_130.png,3_0_130.png,train,3,0
eeg_images/train/3_1_131.png,3_1_131.png,train,3,1
eeg_images/train/3_0_132.png,3_0_132.png,train,3,0
eeg_images/train/3_0_133.png,3_0_133.png,train,3,0
eeg_images/train/3_1_134.png,3_1_134.png,train,3,1
eeg_images/train/3_1_135.png,3_1_135.png,train,3,1
eeg_images/train/3_0_136.png,3_0_136.png,train,3,0
eeg_images/train/3_1_137.png,3_1_137.png,train,3,1
eeg_images/train/3_1_138.png,3_1_138.png,train,3,1
eeg_images/train/3_1_139.png,3_1_139.png,train,3,1
eeg_images/train/3_0_140.png,3_0_140.png,train,3,0
eeg_images/train/3_1_141.png,3_1_141.png,train,3,1
eeg_images/train/3_1_142.png,3_1_142.png,train,3,1
eeg_images/train/3_1_143.png,3_1_143.png,train,3,1
eeg_images/train/3_1_144.png,3_1_144.png,train,3,1
eeg_images/train/3_1_145.png,3_1_145.png,train,3,1
eeg_images/train/3_1_146.png,3_1_146.png,train,3,1
eeg_images/train/3_1_147.png,3_1_147.png,train,3,1
eeg_images/train/3_1_148.png,3_1_148.png,train,3,1
eeg_images/train/3_0_149.png,3_0_149.png,train,3,0
eeg_images/train/3_0_150.png,3_0_150.png,train,3,0
eeg_images/train/3_0_151.png,3_0_151.png,train,3,0
eeg_images/train/3_0_152.png,3_0_152.png,train,3,0
eeg_images/train/3_0_153.png,3_0_153.png,train,3,0
eeg_images/train/3_1_154.png,3_1_154.png,train,3,1
eeg_images/train/3_0_155.png,3_0_155.png,train,3,0
eeg_images/train/3_0_156.png,3_0_156.png,train,3,0
eeg_images/train/3_0_157.png,3_0_157.png,train,3,0
eeg_images/train/3_0_158.png,3_0_158.png,train,3,0
eeg_images/train/3_1_159.png,3_1_159.png,train,3,1
eeg_images/train/3_0_160.png,3_0_160.png,train,3,0
eeg_images/train/3_1_161.png,3_1_161.png,train,3,1
eeg_images/train/3_1_162.png,3_1_162.png,train,3,1
eeg_images/train/3_0_163.png,3_0_163.png,train,3,0
eeg_images/train/3_1_164.png,3_1_164.png,train,3,1
eeg_images/train/3_0_165.png,3_0_165.png,train,3,0
eeg_images/train/3_1_166.png,3_1_166.png,train,3,1
eeg_images/train/3_1_167.png,3_1_167.png,train,3,1
eeg_images/train/3_1_168.png,3_1_168.png,train,3,1
eeg_images/train/3_0_169.png,3_0_169.png,train,3,0
eeg_images/train/3_0_170.png,3_0_170.png,train,3,0
eeg_images/train/3_0_171.png,3_0_171.png,train,3,0
eeg_images/train/3_1_172.png,3_1_172.png,train,3,1
eeg_images/train/3_1_173.png,3_1_173.png,train,3,1
eeg_images/train/3_0_174.png,3_0_174.png,train,3,0
eeg_images/train/3_0_175.png,3_0_175.png,train,3,0
eeg_images/train/3_0_176.png,3_0_176.png,train,3,0
eeg_images/train/3_1_177.png,3_1_177.png,train,3,1
eeg_images/train/3_1_178.png,3_1_178.png,train,3,1
eeg_images/train/3_0_179.png,3_0_179.png,train,3,0
eeg_images/train/3_0_180.png,3_0_180.png,train,3,0
eeg_images/train/3_1_181.png,3_1_181.png,train,3,1
eeg_images/train/3_0_182.png,3_0_182.png,train,3,0
eeg_images/train/3_0_183.png,3_0_183.png,train,3,0
eeg_images/train/3_0_184.png,3_0_184.png,train,3,0
eeg_images/train/3_1_185.png,3_1_185.png,train,3,1
eeg_images/train/3_1_186.png,3_1_186.png,train,3,1
eeg_images/train/3_1_187.png,3_1_187.png,train,3,1
eeg_images/train/3_1_188.png,3_1_188.png,train,3,1
eeg_images/train/3_0_189.png,3_0_189.png,train,3,0
eeg_images/train/3_1_190.png,3_1_190.png,train,3,1
eeg_images/train/3_1_191.png,3_1_191.png,train,3,1
eeg_images/train/3_0_192.png,3_0_192.png,train,3,0
eeg_images/train/3_1_193.png,3_1_193.png,train,3,1
eeg_images/train/3_0_194.png,3_0_194.png,train,3,0
eeg_images/train/3_0_195.png,3_0_195.png,train,3,0
eeg_images/train/3_1_196.png,3_1_196.png,train,3,1
eeg_images/train/3_0_197.png,3_0_197.png,train,3,0
eeg_images/train/3_1_198.png,3_1_198.png,train,3,1
eeg_images/train/3_0_199.png,3_0_199.png,train,3,0
eeg_images/train/3_0_200.png,3_0_200.png,train,3,0
eeg_images/train/3_1_201.png,3_1_201.png,train,3,1
eeg_images/train/3_1_202.png,3_1_202.png,train,3,1
eeg_images/train/3_1_203.png,3_1_203.png,train,3,1
eeg_images/train/3_1_204.png,3_1_204.png,train,3,1
eeg_images/train/3_1_205.png,3_1_205.png,train,3,1
eeg_images/train/3_1_206.png,3_1_206.png,train,3,1
eeg_images/train/3_0_207.png,3_0_207.png,train,3,0
eeg_images/train/3_0_208.png,3_0_208.png,train,3,0
eeg_images/train/3_1_209.png,3_1_209.png,train,3,1
eeg_images/train/3_0_210.png,3_0_210.png,train,3,0
eeg_images/train/3_0_211.png,3_0_211.png,train,3,0
eeg_images/train/3_1_212.png,3_1_212.png,train,3,1
eeg_images/train/3_0_213.png,3_0_213.png,train,3,0
eeg_images/train/3_0_214.png,3_0_214.png,train,3,0
eeg_images/train/3_0_215.png,3_0_215.png,train,3,0
eeg_images/train/3_1_216.png,3_1_216.png,train,3,1
eeg_images/train/3_0_217.png,3_0_217.png,train,3,0
eeg_images/train/3_0_218.png,3_0_218.png,train,3,0
eeg_images/train/3_1_219.png,3_1_219.png,train,3,1
eeg_images/train/3_1_220.png,3_1_220.png,train,3,1
eeg_images/train/3_1_221.png,3_1_221.png,train,3,1
eeg_images/train/3_0_222.png,3_0_222.png,train,3,0
eeg_images/train/3_0_223.png,3_0_223.png,train,3,0
eeg_images/train/3_0_224.png,3_0_224.png,train,3,0
eeg_images/train/3_0_225.png,3_0_225.png,train,3,0
eeg_images/train/3_1_226.png,3_1_226.png,train,3,1
eeg_images/train/3_1_227.png,3_1_227.png,train,3,1
eeg_images/train/3_0_228.png,3_0_228.png,train,3,0
eeg_images/train/3_0_229.png,3_0_229.png,train,3,0
eeg_images/train/3_1_230.png,3_1_230.png,train,3,1
eeg_images/train/3_0_231.png,3_0_231.png,train,3,0
eeg_images/train/3_1_232.png,3_1_232.png,train,3,1
eeg_images/train/3_0_233.png,3_0_233.png,train,3,0
eeg_images/train/3_0_234.png,3_0_234.png,train,3,0
eeg_images/train/3_0_235.png,3_0_235.png,train,3,0
eeg_images/train/3_1_236.png,3_1_236.png,train,3,1
eeg_images/train/3_1_237.png,3_1_237.png,train,3,1
eeg_images/train/3_1_238.png,3_1_238.png,train,3,1
eeg_images/train/3_1_239.png,3_1_239.png,train,3,1
eeg_images/train/3_1_240.png,3_1_240.png,train,3,1
eeg_images/train/3_0_241.png,3_0_241.png,train,3,0
eeg_images/train/3_1_242.png,3_1_242.png,train,3,1
eeg_images/train/3_0_243.png,3_0_243.png,train,3,0
eeg_images/train/3_0_244.png,3_0_244.png,train,3,0
eeg_images/train/3_0_245.png,3_0_245.png,train,3,0
eeg_images/train/3_1_246.png,3_1_246.png,train,3,1
eeg_images/train/3_0_247.png,3_0_247.png,train,3,0
eeg_images/train/3_0_248.png,3_0_248.png,train,3,0
eeg_images/train/3_0_249.png,3_0_249.png,train,3,0
eeg_images/train/3_1_250.png,3_1_250.png,train,3,1
